review,sentiment
"If only ALL animation was this great. This film is classic because it is strong is two simple aspects: Story and Character. The characters in this film are beautifully personified. I felt for all of the characters, and human-animal relationship in the movie works perfectly. The beautiful animation and 3-D computer animation hasn't worked better in any other film. This is a great movie for kids, and for adults who want a classic hero's journey. 8 of 10.",pos
"The film gives a rather condensed version of what is contained in the book, which as far as I can tell by doing some research and investigative fact checking is largely a work of fiction. In reality, there are no ancient scrolls and if the author was hard pressed I'm sure he'd have to admit he's never laid eyes on any scrolls in ancient Aramaic found in Peru. These ""valuable"" texts written as usual by anonymous, were destroyed by the evil ""truth haters"" in the church and in the local government. That's rather strange, as all kinds of New Age crap comes out each year---hundreds of books, dozens of movies--and the Roman Catholic church doesn't seem to me to be hell bent on destroying the movement which it probably views as I do, a total crock of doody. I'm no fan of the church, mind you, but at least the ancient texts which they base their faith on are real.<br /><br />It's a typical pattern of scam artists and religious hucksters to claim to have seen or translated ancient documents which unfortunately got destroyed by ""evil"" men or in Joseph Smith's case, got taken back to Heaven once translated. Therefore, the actual texts cannot be found in any museums like the Smithsonian, nor the translations checked by specialists in ancient languages like Coptic or Aramaic. It's a scam. In one sense, I admire anybody smart enough to come up with a great idea and make millions off it, but I couldn't do it myself, as I've no desire to mislead the public with more New Agey hokum.<br /><br />Occasionally, a genuine ancient text does get found hidden away and lost for years. The Gospel of Judas, a Gnostic text, was discovered and after carbon dating and diligent study of the text, deemed authentic by experts. The Gospel of Judas was referenced as heretical around 300 C.E.. No church documents from that time mention any Celestine Prophecies as authentic, heretical or anything else.<br /><br />We are evolving towards something--that much is true---but the optimism in the Celestine Prophecy is based on nothing but fiction and lies, and a philosophy built on a foundation of lies, like a castle built on sand will collapse. The harsh, ugly, overpopulated, cruel world of Blade Runner is more likely what it'll be like over the Horizon, than some Utopian Hippie Commune where all is love and peace! I tell people the truth and they hate me, but tell them what they want to hear, even if pure piffle, and one can make millions. The Celestine Prophecy is what the world wants to hear. Too bad it is a castle built on sand. Don't get me wrong. I wish to God, the Celestine Vision was reality, only it's not. No ancient philosophy at any time expressed ideas given in the Insights with the modern concept of spiritual evolution going hand in hand with biological evolution. These New Agey ideas did not exist in the ancient world and did not exist until Darwininan Evolution became well-known. That means the ideas in the Celestine Prophecies cannot be older than the 1800s C.E, and do not go back to the early B.C.E period or near the time of Jesus of Nazareth. This type of claim by New Agers is not at all unusual. Wiccans claim their brand of magic and witchcraft -- the ""old religion"" goes back to the stone age, when in reality no Book of Shadows has ever been known to exist prior to Gerald Gardner who lived in the 1900s and was the buddy of Aleister Crowley.<br /><br />New Age gurus tell lies and claim their ideas are based on ancient teachings, when the ancients would thumb their noses at such absurdities that are preached by Gurus today. Why do they do what they do, perpetrate such fraud? Simple: there are millions of dollars to be made, and the modern Guru acquires power over his or her followers. They compete fiercely and have a strong hatred for their competition despite their claims of love for all things. Each New Age group bitter opposes the others. It's a struggle for your minds and your wallets.<br /><br />But learn one thing from me, that is actually similar to one of the insights, learn to follow your own instincts and look for guidance from within. That I can agree with wholeheartedly.",neg
"Daphne Zuniga is the only light that shines in this sleepy slasher, and the light fades quickly. If not her, than what other reason to watch this. five college kids are signed up to prepare an old dorm for its due date of demolition. Problems are automatically occurring when a weird homeless man is soliciting, and the group are short a few people. Then, a killer is on the loose. I honestly wanted to say I was going to enjoy this one. It had a fair set up, or maybe that was just Daphne Zuniga in it. The film is too slow, and almost as silent as a library. Most of the acting is below average, and the ""point-of-view"" moments are so old news. Acclaimed composer Christopher Young of such films as ""Hellraiser"" and ""Entrapment"" scored this, in a repetitive cue line that was better made for a TV movie. Still, it seems higher than the movie deserves. So, other than Young and Zuniga, this one scrapes the bottom of the barrel.",neg
"I think that this movie is very fun and horror. I love Elvira and I like this movie. It's very pity that second part of this wonderful movie had no success, because it very funny like a first part. I also regret that besides of this movie I have no seen Cassandra Peterson in other films.I think that she is amazing actress with big...potential. I hope that II'll see her in future in the third part of Elvira's adventures. Cassandra Peterson is one of my favorite comedy actresses. Cassandra, if you read this, know that you are the best and my heart will be with you. You can rely on me. What can I more add? This is cool and classical movie!",pos
"What was Steven Seagal thinking? I mean firstly I love Seagal. I love all his movies up to the mid 2000s. His early stuff is some of the best in the genre. This however does not live up to its excellent name. Attack Force (with protagonist Marshall Lawson {Seagal}) would be expected to be a mindless action movie with Seagal in typical one-liner ass kicking form. However, what we get is a crime mystery, bordering on a political thriller with little or no action. Seagal is always in shadows because of his weight. I could not follow this story. There's people who mutate to superhumans when they take a drug. What happened in this movie. The dubbing of Seagal is a disgrace, a shambles and a shame. Why dub the man? The story is terrible. This got a 2/10 from me because of the scene where Seagal asks for backup despite having an army with him, and an hilarious fight scene where seagal swings his hands like a girl facing the camera! ""Revenge is a two way street"" seagal says in this movie...well forget revenge Steven, you need redemption!",neg
"I am glad other people enjoyed this movie, cause I know it doesn't have the greatest reputation and it made no money at the box office. I thought it was terrific and there are several reasons why - Bogdanovich directs with the lightest of touches, the cast (especially Coleen Camp) is perfect and the Big Bad Apple never looked better on film. You've seen worse movies!",pos
"I wonder if there is any sense of sense in this movie. Its a big joke. Good.. Its entertaining .. You get to see the most stupid plot played very seriously in the form of a film .. I wonder which audience group this movie is basically targeted to.<br /><br />Priety (a pros) plays a surrogate mom for a happy couple Salman/Rani who want a child but can't. I wonder how it would be if this drama was a real-life take-off from a real couple's life.<br /><br />Rani appears happy with another pretty lady in her house who has been brought in to make a child for her & Salman. She cares for Priety and tries pushing her husband Salman to Preity so they may have some romance. When will the audience get fed up of Salman's nakhras.<br /><br />Though a good past-time, this movie is unbearable. Absurd.",neg
"First and foremost, speaking as no fan of the genre, ""The Bourne Ultimatum"" is a breathtaking, virtuoso, superb action movie.<br /><br />Secondly, it is a silly malarky of cartoonish super-hero stuff.<br /><br />Thirdly, the film carries a complex, important point, about crime-fighters turning into criminals themselves. No reference is made to Abu Ghraib or the Executive Branch's outrageous domestic assaults on constitutional rights, none is necessary.<br /><br />So, the latest in the ""Bourne"" series, in the hands of Paul Greengrass (of the 2004 ""Bourne Supremacy"" and last year's ""United 93""), is a significant achievement, perhaps held back but not actually diminished by the unavoidable excesses of the genre.<br /><br />""Breathtaking"" above is meant both as a complimentary adjective and a description of the physical sensation: for more than an hour from the first frame, the viewer seemingly holds his breath, pushed back against the chair by the force of relentless, globe-trotting, utterly suspenseful action. There is no letup, no variation in the rhythm and pull of the film, and yet it never becomes monotonous and tiresome the way some kindred music videos do after just a couple of minutes.<br /><br />Oliver Wood's in-your-face cinematography is making the best of Tony Gilroy's screenplay from Robert Ludlum's 1990 novel (which doesn't stack up well against the ""Bourne Identity,"" written a decade earlier).<br /><br />Matt Damon is once again the inevitable, irreplaceable Bourne, the deadliest of fantasy CIA agents, this time taking on the entire agency in search of his identity, his past, and the mysterious agency program that has turned him into a killing machine. Nothing like his quietly heroic Edward R. Murrow, the always-marvelous David Strathairn is the nasty top agency official, pitched against Bourne in trying to hide some illegal ""take-no-prisoners"" policies and brutal procedures.<br /><br />Joan Allen plays what appears to be the Good Cop against Strathairn's Bad One. And, there is Julia Stiles as the agent once again coming to Bourne's aid; a combination of Greengrass' direction and Stiles acting results in a surprising impact by a mostly silent character, her lack of communication and blank expression more intriguing than miles of dialogue.<br /><br />So good is ""The Bourne Ultimatum"" that it gets away with the old one-man-against-the-world bit, this time stretched to ridiculous excesses, as Bourne defies constraints of geography, time, gravity... and physics in general. (Can you fly backwards with a car from the top of a building? Why not - it looks great.) <br /><br />All this ""real-world"" magic - leaping from country to country in seconds, to arrive at some unknown location exactly as, when, and how needed - outdoes special-effect and superhero cartoon improbabilities. And yet, only a clueless pedant would allow ""facts"" interfere with the entertainment-based ecstasy of the Bourne fantasy.",pos
"I know, I know: it's childish. But I just love this type of movie. A bird that suffered a lot of ""mishaps"" and still hasn't lost his faith in humanity and his sense of humor. What's special about this film is the fact that the main character is Paulie -the parrot- and he's not used as a boost to some hotshot human actor. Furthermore I like the storyline: Paulie tells his lifestory to a cleaner at the point he hit rock bottom. (By the way: Jay Mohr's voice almost sounds like Joe Pesci's!). And Cheech Marin of course, the man IS humor to me. Ever since I saw ""Up in Smoke"" I have appreciated his naive way of performing, making a simple situation a hilarious one.. can't help myself.",pos
"Alright, this film is the representation of several things. For starters, this film is about a disgruntled student who brings a gun to school and shoots roughly 9 students. One student survives and is in the hospital with extensive head injuries. The lead character is what several people who consider a 'loner/goth', despite the movie's stating of her not being so. She seems quite mysterious, but was also the only unharmed student in the victimized classroom. She's questioned, due to having a history of knowing the shooter and having a record of being on the phone with him the night before. Anyhow, she's a very brief and distant person who seems to despise society. Yet, due to some, at first unexplained events, she spent roughly a year out of school, failing the grade. She has the desire to graduate, and the principle practically cons her into the only possible way she can pass is to spend time with the survivor, the girl in the hospital.<br /><br />These two leads are nearly entirely opposite, and they are quite that on a social level. While Alisha is a quiet, inwardly disturbed, anti-social 'goth' girl who spends her time entirely alone (even though she seems to read quite often, somewhat of a closet/out of the closet bookworm), the other girl is a rich, popular 'bubbly' girl who seems always incredibly optimistic and trapped in her own fantasy world, ignoring the outside world and its realism to survive. I feel both of these roles to a marvelous job of representing MOST 'cliques' in the modern highschool, but more importantly shows how two entirely opposite girls who know nothing of each other eventually open to each other. While the injured girl learns a deep, meaningful truth on her once sheltered life and the outside world, Alisha learns that complete abandonment of society and locking everything inside is not always the best thing.<br /><br />Many people will look to the connection between these two girls and see one of two things. Either, a snobby, hateful girl who wants he rest of the world to suffer as she does, taking it out on an innocent girl, OR the story of a seemingly trapped, fantasized girl who meets an outcast to society and learns not only not to judge, but that she is actually, perhaps, one of the most intelligent people she's known. In other words, people may see this film as a focus on Alisha teaching the other girl a lesson about life, but it isn't about that.<br /><br />This film is about SEVERAL things. While it is about all I have stated, it is also representative of how people deal from a large, life-changing catastrophe. Truly, this movie is not very symbolic, but instead incredibly straight forward with its message, as long as you aren't afraid to open your mind, and your heart, to some emotions you may not be familiar with being portrayed so miraculously.<br /><br />Overall, this film is one of the best I've ever seen. The acting is brilliant, the storyline and representation is deep and meaningful, and the emotion flowing through-out this film will have anyone not only relating, but possibly crying. This film is by far heart-wrenching, and very impactful, and if I ever believed any film could alter a person's life... this would be the first that could have changed mine.<br /><br />I adored this movie, if you ever want a movie that's moving and impactful, while incredibly entertaining and REAL, watch this.",pos
"A well put together entry in the serial killer genre that unfortunately gets mired down in its own pretentiousness to be really satisfying. Willem Dafoe is superb as a NYC detective trying to track down what appears to be a copycat using the same Renaissance art-related killing techniques used in a series of murders he solved years earlier. Scott Speedman is Dafoe's junior partner and they have pretty good chemistry (at least for a while). Other characters pop up to conveniently tie the two cases together. Clea Duval is the friend of an earlier victim and Peter Stormare is some sort of art broker/mentor to Dafoe...that's a bit hard to take, although Stormare is, of course, never dull. The film's ending is particularly disappointing. Look fast for Deborah Harry as Dafoe's less than forthcoming neighbor.",neg
"What a strangely wonderful, if sometimes slight and bulky, big-budget fantasy this is. Takashi Miike had already proved, by the time he got to The Great Yokhai War, that he could dip into other films aside from his supposed niche of the crime/yakuza genre (Visitor Q and Andromedia showed this, the former great the latter lesser). But here Miike, in his first and only co-screen writing credit no less, proves that he can deliver the goods on a post-modern soup of mythical fantasy conventions, and with it boatload of CGI, creature-effects and make-up, and an epic battle that is more like a ""festival"" than something out of Lord of the Rings. The comparisons can be made far and wide, to be sure, and the most obvious to jump on would be Miyazaki, for the seemingly unique mixture of kids-as-big-heroes, power-hungry sorcerers looking for the energy of the earth as the main source, machinery as the greatest evil, and many bizarrely defined, flamboyantly designed creatures (or Yokai of the title). But there can also be comparisons made to Star Wars, especially to the Gungan battle in TPM, and to the whole power-play between good and evil with similar forces. Or to anime like Samurai 7. Or, of course, to Henson's films. And through all of these comparisons, and even through the flaws or over-reaching moments, it's Miike all the way with the sensibilities of effects and characters. <br /><br />Here, Ryunosuke Kamiki plays Tadashi, the prototypical kid who starts out sort of gullible and sensitive to things in the world, but will become the hero in a world going into darkness. The darkness is from an evil sorcerer, who gets his energy from all of the rage and wretched vibes in the human world, and who is also starting to put to death the spirits and other creatures, the Yokhai, into a fire that sends them into gigantic robots that have only one mission- to destroy and kill anything in their paths. Tadashi gets as pumped up to fight Sato the sorcerer as the Yokai once Sato's main minion and cohort, Agi (Kill Bill's Chiaki Kuriyama, another great villainies) steals Tadashi's little furry companion, a Sunekosuri. Soon, things come to a head, in a climax that brings to mind many other fantasy films and stories, but can only be contained, up to a point, by Miike and his crew. I would probably recommend The Great Yokai War for kids, but in the forward note that it's not some watered down fantasy in American circles. This has creatures galore, including a one-eyed umbrella stand, and a walking, talking wall, not to mention a turtle, a fire serpent, and a woman who became cursed by Sato. So the variety is on high on that end, and one might almost feel like the creatures and effects- which grows to unfathomable heights when the ""festival"" hits with the Yokai reaching hundreds of miles in scope. But there's also a sense of fantasy being strong in both the light and the dark, and Sunekosuri becomes perhaps the greatest emotional tool at Miike's disposal (and not just because it's cuteness squared); where else to get an audience riled up than over a little furry ball of fury, who ends up in a tragic battle with Tadashi in robot form? <br /><br />Yet through all of this, the sense of anarchy that can be found in the brightest spots of Miike's career is here as well, which distinguishes it from its animated, Muppet and sci-fi counterparts. There's the bizarre humor as usual, including a song dedicated to Akuzi beans at a crucial moment in the climax, and more than a few flights of fancy with the creatures and fight scenes (I loved, for example, the guy with the big blue head who has to make it smaller, or the anxious turtle-Yokai). The biggest danger with Miike's access to bigger special effects and computer wizardry, which he flirts with, is overkill on this end. He's got everything down, I'm sure, with storyboards, and he creates some memorable impressions with some compositions (one of them is when all is said and done, and Tadashi and the 'other' human character are in the middle of the Tokyo rubble in an overhead shot), but the CGI is sometimes a little unconvincing with the robots, and the interplay skirts on being TOO flamboyant, and some visuals, like the overlay of the Yokai spreading the word about the big festival on the map, just seem weak and pat. I almost wondered if Miike might dip into (bad) Spy Kids territory, quite frankly.<br /><br />But this liability aside, The Great Yokai War provides more than a share of excitement, goofy thrills, and innocent melodrama that came with many of the best childhood fantasies. It owes a lot to cinema, as well as traditional Japanese folklore, but the screws are always turning even in its most ludicrous and veeringly confusing beats. It's not the filmmaker at his very best, but working in experimentation in a commercial medium ends up working to his advantage. It's got a neat little message, and lots of cool adventure. 7.5/10",pos
"If you're after the real story of early Baroque painter Artemisia Gentileschi, you'll be disappointed- however if you're after a reasonably crafted bodice ripper with an art theme, you've found you're movie.<br /><br />This film is such a foundationally inaccurate depiction of Artemisia Gentileschi's life that it almost made me weep. (Type in Artemisia inaccuracies in Google and check out some of the fact vs. fiction articles.) From a purely technical point of view though, the film was alright: the sets, costumes, and especially the chiaroscuro lighting helped create an immersive early 17th century experience; although the above mentioned GLARING FACTUAL INACCURACIES let it down a bit.<br /><br />I wonder how the director/co-writer Agnès Merlet defended her film at the time? Perhaps she refused to portray Artemisia as a victim, which would've been unfortunate, because lets face it, she was.",neg
"Every Sunday, a trio of buds get together at a NYC diner to boast about their sexual conquests of the night before. Sometimes they're joined by a newlywed ex-comrade and hoochie hunter who hangs on them like a puling barnacle. They're unabashed horn dogs/corn dogs and Mia, who witnesses them on the prowl, decides that they need to be taught a lesson, dammit. Ergo, she'll date and dump - why not? All three of them! <br /><br />Gasp. What a wild idea. What a radical, naughty gal. Women now have the right to date and sleep around as much as they want to. As much as men do, even! <br /><br />There is one solitary laughable element in ""Whipped"" - namely the fact that not once, during the amigo's detailed discussions of their bodily functions and the tantric talents of the bed partners they trash, do the other customers in the diner turn around and say, ""Dude, we're trying to EAT here."" Indeed, a heh-heh gag has an older lady eagerly weigh in on the useful sexual properties of certain beverages. A big fat Kermit the Frog ""Sheesh"" to that.<br /><br />It's truly unfortunate that a buddy movie with a great setting, a smart, cute heroine and three possible pairings had to have such a cop-out ending.<br /><br />P.S. - 30 ""whip-oosh"" sound effects to the screenwriter for use of the phrase ""You go, girl"". It was tired in 2000, and it's tired now.<br /><br />Save your time and watch some ""Sex and the City"" reruns...",neg
"I first saw ""Breaking Glass"" in 1980, and thought that it would be one of the ""Movie Classics"". This film is a great look into the music industry with a great cast of performers. This is one film that should be in the collection of everyone and any one that wants to get into the music industry. I can't wait for it to be available on DVD.",pos
"A common plotline in films consists of the main characters leaving the hustle and bustle of the city behind, and finding themselves in the tranquility of nature. In Power of Kangwon Province, we are shown two stories of individuals doing just that, trying to find themselves through a trip to the popular Korean parks in the mountains of Kangwon Province. However, rather than epiphanal moments, we have two characters whose trip into nature was just another form of escape.<br /><br />The pace of this movie is slow, contemplative. We learn in the end what really brought each to Kangwon Province and we learn how they're connected. For those who want Hollywood glam and for a movie to give them a definitive answer, this movie will not satisfy. But for those who want a movie that leaves them thinking, wondering, affecting them years after, this movie will more than satiate that longing.",pos
"Why was this film made? Even keeping in mind the generous tax concessions that Australian film investors were given, there can be no reasonable explanation for this film being given the go-ahead. For goodness sakes, the actors cast in this film are Aussie b-grade celebs (not actors, people like John Michael 'Hollywood' Howson, the original drummer from the band in Hey Hey Its Saturday, and the voice-over guy in Countdown. But in saying that, this is still very watchable as long as you give it the brain attention it deserves : none. The script is bad (even for a self-confessed b-grade horror) and the acting and film quality is worse. It often looks as though it is a home movie, but even a home movie has 'realism'. Anyone interested in Australian cinema, please, for the love of God, pretend this film was NEVER made.",neg
"Personally I think this show looks pretty cheaply made. Some of the actors are terrible. They over do it & seem fake. I can always tell how it's going to end within the first 10 minutes or less of watching because they make it so transparently clear. It's not very well written either. I love to watch it to laugh at it. You know the saying ""It's so bad that it's good?"" Well, that saying applies to this show. I also like to watch just to see if I'm right when I guess how it's all going to end. So far I've been right every time. It's like a little game that I play. It's nice when you are bored & you feel like laughing at something.",neg
"There are three movies with this animation style that I fondly remember from my youth. This movie, ""The Last Unicorn,"" ""Flight of Dragons"" and ""The Hobbit."" I own copies of both ""Dragons"" and ""The Hobbit"" (both excellent) and I hadn't seen ""The Last Unicorn"" in more than a decade. That was until today and now I wish I hadn't. What bothered me the most was the script. It was incredibly choppy and often inane. Things would happen for no reason and other things would happen without explanation. We're not just talking about little things here either; we're talking about key plot points! The story itself isn't that great to begin with, but it could have worked had the script been decent. Not even close. On top of that the music was awful! I know that music in movies such as these rarely have what one would call classic pieces, but the music in this movie made me want to knock myself unconscious with a bowling ball. This was one of those films that I was going to show to my kids some day, but it just got cut. I don't think I could ever sit through that crap fest again. Disappointed is putting it mildly.",neg
"Some have compared this film to Deliverance. I believe Of Mice and Men is more appropriate. Our leading man, Heaton, definitely loves Spike. It is irrelevant and immaterial whether that is a sexual love. It is the reason Heaton does not leave Spike. He needs him. They need each other. As brothers, as family, as their only connection to humanity. The setting, scenario, minimal cast all add up to a fine film. Frankly, I did not care what happened to the characters. But, I did care about what the film maker did with them. He did well with them. I spent some time wondering how the ending would resemble Of Mice and Men. The soundtrack and cinematography were compelling and intriguing.",pos
"I can't believe that Steven Segal's career has hit so low that he has been reduced to making 4th rate films with 5th rate secondary actors. I watched this moving expecting to see him beet the crap out of some people the way he usually does. When he is reduced to using a single judo chop between the shoulder blades to take out an opponent and the guy falls like a ton of bricks something is wrong.<br /><br />The plot is unbelievable as a movie, and even if you excuse the visuals, and had read this story as a novel, you'd be left wondering why you had even picked up the book.<br /><br />Steven Segal goes through the motions and seems as if he is only doing this because he is under obligation. He shows no effort and no enthusiasm, and in some scenes he doesn't show up at all.<br /><br />I hate to repeat other peoples comments, but the use of stock footage for cut scenes and for visuals of the aircrafts in flight is pathetic. The condition of those scenes chopped in, is shaky and scenes themselves seemed to have deteriorated over time. The zappruder film showing President John F Kennedy being assassinated is steadier and cleaner.<br /><br />My honest opinion is to tell you not to waste your time seeing this movie, it is not up to the standards of his work in the glimmer man or exit wounds. I read one review that said the movie had a 12 million dollar budget (Segal being paid 5 of that) and that the movie still came in under budget. I must concur.<br /><br />It is no wonder that this is a direct to DVD movie, as no conscientious theatre owner would play this movie .",neg
"This movie probably would only get a 7 or 8 from me to tell the truth if I had seen trailers or had any kind of knowledge of what the film is all about. Since it was virtually all a surprise it was almost a perfect piece of edgy entertainment that gets a strong 9 from me.<br /><br />I read through some of the comments briefly and saw that someone else had almost the same experience as me and he advised to just watch it. It was good advice. Read the rest at your own risk of spoiling.<br /><br />Eva Mendez plays a head-strong, success-starved network TV programmer that took a joke made by a co-worker while brain-storming TV program ideas about Russian Roulette seriously. The story follows her in a documentary style on her pursuit to make this happen.",pos
"I've just finished viewing the 1st disc in a 4-disc (26 episodes) collection created in conjunction with the UCLA Film & Television Archive (S'More Entertainment, Inc.). So far (aside from the 1st episode), the image quality is quite good. The DVD box is shown on the title page here on IMDb.<br /><br />""Mr. Peepers"" is just as charming as when I first saw it (5-years old at the time) and Wally Cox is truly endearing in this role. If you're in the mood for quiet comedy that sneaks up on you, as opposed to hitting you over the head, you'll treasure this chance to experience all the wonderful characters you might remember from your childhood. Although some of the gags are a bit corny, most are ingenious and well-executed...and even the corny ones are fun. This is one TV series that lives up to my early childhood memories of it.",pos
"Here's a real weirdo for you. It starts out with another take-off on the PSYCHO shower scene, on campus, then gets crazier when several coeds and their doofy boyfriends head south for Spring Break. The trouble starts when they drive into the redneck county ruled by homicidal Sheriff Dean. One of the college cuties wanders into the woods, witnesses a murder by the sheriff and has her head blown open. Then it's lets-rip-off MACON COUNTY LINE-time as Dean stalks, traps and slaughters the witless witnesses one by one. Tony March is on-target as the evil, shotgun-happy Dean. The movie's overall tone is truly disturbing. The ending is so abrupt you almost think the director ran out of film; it's also a study in despair. SHALLOW GRAVE is a must for misanthropes, misogynists and nihilists the world over.",pos
"This film is easily one of the worst ones I have ever seen. And I don't mean that in a good way. We wanted to see a crappy horror/thriller, so we picked the one that seemed to be the lousiest in the store. For once, the film was everything we'd expected. And more! (or should I say less?)<br /><br />The actors look like they are reading their lines from posters behind the camera. The so-called special effects are created by putting red see-through plastic in front of the camera to give the impression that we are seeing through the eyes of the killer rats. And the script? Don't even get me started on the script... And just when you thought it couldn't get any worse, it turns out that the first part of the film was Oscar-material compared to the ending.<br /><br />Take it from me, this film is hilarious if you're into crappy horror-films, but if you want a GOOD film, keep on looking. This is not for you.",neg
"Worst movie I have seen since Gingerale Afternoon. I suppose that this is a horror/comedy. I pretty much predicted every scene in this movie. The special-effects were not so special. I believe that I could come up with as good of effects from what I have lying around the house. I wish I could have something good to say about this movie, but I am afraid that I don't. Even Coolio should be ashamed of appearing in such a turkey. I do, after a little thought, have one thing good to say about this movie - it ended.",neg
"SPOILERS AHEAD<br /><br />This is one of the worst movies ever made - it's that simple. There is not one redeeming quality about this movie. The first 10 minutes are quite tricky - they actually lead you to believe that this film will be shocking and will have you on the edge of your seat. Instead, you will spend 83 minutes punching yourself while watching stolen and poorly made scenes run without any organization. The lake was ridiculous, looked like an aquarium, and had the same plant in different parts of the lake bed. Characters show their advanced teleportation powers, for example Alex Thomas who falls into the lake (drunk), and then ends up on his boat in an impossible position. Angie Harmon put up a pitiful performance as Kate, made worse by the space-time continuum rupturing dialog that appears to have been written at the last minute by a fifth grader. An example of this would be when she said, ""Flashlight!"" in such a stupid manner that it shows the threshold of how much a human body can cringe before it snaps in half. Finally, the editing of this movie was by far the most bizarre and horrific that I have ever seen. It was like the cameramen were a bunch of chimps who had been given camcorders by scientists. An example of this would be when we suddenly get a closeup of the headlight on Alex's car. I would bet that there was little to no time spent editing this movie. The ending was absolutely pathetic. The writers were obviously trying to create some sort of mysterious plot line that made the viewer say, ""oh yeah!"" Instead, we're left to view some dumb painting of a spider that somehow fits into the story line. Unfortunately, there is not one perspective in the millions out there that could save this movie from being a festering piece of crap.<br /><br />I give this a .5 out of 10, the .5 being from the fact that this movie was recorded on film instead of becoming a picture book.",neg
"First, it takes a full half hour to get Hackman out of jail and to start doing the job. What a waste of time, we all know Hackman is getting out to do some job for his masters, why waste almost a third of the movie on these sequences. Then Hackman stays in a hotel and the story arc again goes nowhere, simply proving to us that Hackman is under close watch and anything he says or does is know by the masters. Again, another 20 minutes. Then more wasted time showing the reunion with his wife. All of this should have taken 10-15 minutes at most simply as a set-up for the real action, intrigue and plot twists. By the time the real action gets going, I was so bored that I just wanted the movie to end. Hackman is great as usual, and the other actors as well, but this is a dud of the first magnitude.",neg
"This movie is cold, bare truth. Often we think ""oh no, that won't happen to me."" But it can. Drug smuggling is big money and often people are unknowingly (or tricked) into doing things for smugglers. The story of these two girls is the story of many young people who like them, only wanted a exotic holiday - which turned into a nightmare. People need to know that these sort of events aren't improbable or exaggerated - this IS a major problem in today's society.<br /><br />I would recommend this movie to mature viewers because of the understanding needed to truly appreciate this movie. It is very emotional and raw. Well worth watching and certainly stays in your memory.",pos
"Although I really enjoyed Jim Carrey's latest ""serious"" performances (""The Truman Show"", ""Man on the Moon""), I've always thought his real genious lies in physical comedy. This is not to say he is a fantastic, talented actor: those bozos at the Academy Awards seem to dislike him so much, he has never had a (truly deserved) nomination or award. Well, any ""institution"" that nominates for 11 Oscars a bore such as ""Titanic"" shouldn't be taken seriously.<br /><br />On with the review. ""The Grinch"" is the sweetest, best looking, best acted, more enjoyable seasons film since ""The Nightmare before Christmas"". Both movies seem very similar, too, with their highly stylized sets and the premise of someone stealing Christmas. Both make their principal actors seem like the villains (one in a higher degree than the other), both pack a strong moral lesson, and both are truly enjoyable.<br /><br />That is, until you realize that Jack Skellington is a doll, and The Grinch is a human being. But a human being that is so incredibly expressive, so fluid in his movements, so cartoon-like, so unreal, that never gets in the way of the movie. He can be hilarious, he can be a sad soul, he can be angry. He lives in a 3-dimensional world, where 3-dimensional people live. He jokes, he laughs, he cries, and ultimately he saves the Christmas. I loved this film to bits, and cannot wait for it to come out on DVD. This is one of those films you will really enjoy 10, 20 years from now. As timeless as they come.",pos
"Comedies often have the unfortunate reputation of having little real depth. Arms and the Man, proves that notion to be false. Shaw's play is full of comedic drama, combining an entertaining plot with true philosophical depth.<br /><br />On one level, Arms and the Man is a successful, and somewhat unique, romantic comedy. The young, melodramatic, and superficial Raina comes from a military family deeply involved in a war; her fiancé and her father are both military officers. She is shocked, one night by the arrival of an enemy soldier. She rescues him, knowing that she'll have to keep the incident a secret from her family forever, and the soldier eventually leaves. Of course, once the war is over, that soldier comes back, forcing each of the primary characters to reevaluate their values and their relationships.<br /><br />It is quite interesting how Shaw layers meaning within the rather standard comedic plot. Shaw manages to comment on class constructs, on the absurdity of war, and even on the nature of love. And, of course, he does this with the Shavian wit and within a satisfying plot. There is so much here to think about that I think a lot can be missed in a single viewing. Arms and the Man is excellent comedic theater and is definitely one of Shaw's best works.<br /><br />""Arms and the Man"" is both an amusing and thought-provoking movie that retains its relevance even today, more than a century after it was first conceived. Shaw mocks at the popular theories on war and love and combines a military satire with a taunt on love and family structure. The play has flashing wit, buoyant humor and bitter sarcasms. A good example of Shaw's dialog is the statement by Captain Bluntschli to Serguis: ""I'm a professional soldier: I fight when I have to, and am very glad to get out of it when I haven't to. You're only an amateur; you think fighting is an amusement"". Indeed as a Swiss hotel-keeper's son, Bluntschli had no reason to be involved in war and it is in this absurdity that Shaw questions patriotic sentiments. Shaw explores the whole concept of war and the military from both sides of the struggle and in the end shows that the feelings in both camps are not that different.<br /><br />The dialog and sarcasm used towards the common notions of life are entangled with a gentle assurance of the movement of the story towards a fairytale ending. The end where all characters are rendered happy and lovers change and love shifts is what underlines the essence of this drama as a comedy. This is a movie that sustains its image of possessing a universal appeal and is still appropriate today when the concepts of war and patriotism and love and marriage have changed dramatically. Shaw's ""Arms and the Man"" should maintain its relevance as long as there is love and war.",pos
