review,sentiment
"Adolf Hitler's maniacal desire to impose his will on the rest of the world is the subject of this second in a seven part series of films produced by the U.S. War Department as an instructional tool for new soldiers entering the Armed Forces during World War II. Hitler's plan was methodical and well conceived, starting with the conquest of Eastern Europe, expanding to the European heartland, then moving on to the 'World Island' consisting of Europe, Asia and Africa. His final move would be to reach across the oceans for the ultimate conquest of the Americas and the World.<br /><br />In 1935, Hitler ordered national conscription, as the rest of the country fell under his evil spell. Grade school children sang his praises, and young German boys received training and indoctrination in military camps. Marching unopposed into Austria in 1938, Hitler followed by annexing a strip of land bordering Germany and Czechoslovakia called Sudetenland. In 1939, Hitler took all of Czechoslovakia. Later in the year, the world was stunned to learn that Germany signed a non-aggression pact with it's mortal enemy Russia, a ploy to delay Hitler's military involvement on too many fronts. Immediately after, Germany invaded Poland, bringing Hitler's conquest right to Russia's doorstep. He would deal with her later.<br /><br />It was during this period that Britain still declined to oppose Hitler's thrust across Europe. Prime Minister Neville Chamberlain felt he procured a great victory for his country by accepting a treaty with Germany, his infamous declaration stating 'Peace in Our Time'. It didn't turn out that way.<br /><br />The most fascinating information to be learned in this installment, at least to me, was provided by a small snippet of footage from a German pro Hitler rally in the mid '30's. It was led by a German American taking his cue directly from the homeland. The venue - Madison Square Garden!",pos
"This is a family film, which to some people is an automatic turn off. It seems that too many people do not want to see films that are not loaded down with failing arms and legs, gratuitous violence and enough expletives to fill the New York phone book. This film is none of those. It is cliché, it is formula, but it is also fun. It doesn't ask you to think, it doesn't demand that you accept the film as reality. It simply does what a good film ought to do, which is to willingly suspend disbelief for two hours and enjoy the adventure. The cast is good, while not excellent. As another commenter pointed out the John Williams sound score was, as usual, excellent. And the fact that a lot of the film was shot in Huntsville at the real space camp made it even more believable. <br /><br />It was ironic that the original release of the film was delayed for some months due to the Challenger Shuttle disaster, which may have played a large part in it's original theatrical opening, but the film eventually has helped to focus the dreams of many young people back towards space and the possibilities that lie therein. SO sit back with your kids and prepare to enjoy.",pos
"This is one of those movies that I've seen so many times that I can quote most of it. Some of the lines in this movie are just unbeatable. I particularly enjoy watching him stumble and fall while drunk, go out to the fancy restaurant drunk and the part with the moose.<br /><br />I don't know how many times I have seen this sequence but it's funny every time. From the moment Arthur gets to Susan's Dad's place to the bit with the moose, you pretty much laugh the whole time. I remember watching the out-takes regarding the bit with the moose. It went down just like I'd imagined it'd be like. They were all laughing so hard it was difficult for them to film it.<br /><br />The late Sir John Gielgud was a wonderful addition to this. His demeanor, his one-liners and the way he handled Arthur were all equally hilarious. It's always a funny moment when he whacks him over the head with his hat or tells him he's a spoiled little ____. I laugh every time I listen to the ""I'm going to have a bath"" and the lines that follow.",pos
"Alright, I got passed the horrible acting. I got passed the fact that Lil Kim was blasting some cannons and her arms or hands weren't moving, I got passed the weaves, I got passed the colored contacts.<br /><br />This is what killed it for me: In the scene where the four roses were sitting at the table arguing. Lisa-Raye and Monica Calhoun stand up and, and then Lil Kim gets up to break up any hostilities by saying, ""Whoa, Whoa, Whoa, Hold up. Let's CHILL OUT here for a HOT SECOND."" I am a fan of the western movie genre, and I never heard anyone talk slang like this in any of Clint Eastwood's movies.<br /><br />If anyone thinks this movie deserves over a 1 rating, please tell me another movie that's worse than Gang of Roses.<br /><br />I'm through.",neg
"Until I saw this special on HBO, I had never heard of Eddie Izzard. I sure am glad that I have now! He is one of the funniest comedians I have ever seen! Rarely has a comedian immersed himself so completely in his craft then Eddie. I could not stop laughing for the entire show. If you like to laugh you HAVE to see this special!",pos
"Though I'm not the biggest fan of wirework based martial arts films, when a film goes straight for fantasy rather than fighting I get a lot more fun out of it and this film is one of the best in terms of fantastical plotting and crazy flying shenanigans. Ching Siu Tung has crafted here an enchanting treat with fine performance and much ethereal beauty. The great, tragic Leslie Cheung plays a tax collector hero who stays the night in a haunted temple and gets involved with a stunning fox spirit and a wacky Taoist. Cheungs performance is filled with naive but dignified charm and Wu Ma is pleasingly off the wall as the Taoist monk, who shows off some swordplay and even gets a musical number. Perhaps best off all is Joey Wang as the fox spirit, truly a delight to behold with every movement and gesture entrancingly seductive. The film takes in elements of fantasy, horror, comedy and romance, all stirred together into a constantly entertaining package. Ching Siu Tung, directing and handling the choreography gives some neat wirework thrills, and fills the film with mists, shadows and eerily enthralling benighted forest colours, giving every forest scene a wonderfully bewitching atmosphere. Also notable are the elaborate hair stylings and gorgeous flowing garments of the female characters, with, if I'm not mistaken, Joey Wang sporting hair done up like fox ears at times, a marvellous touch. Though the film features relatively little action and some perhaps ill advised cheesy pop songs at times, this is a beautiful piece of entertainment, with swell characters and plotting, even the odd neat character arc, a near constant supply of visual treats and copious dreamy atmosphere. An ethereal treasure, highly recommended.",pos
"Steve Biko was a black activist who tried to resist the white minority governed South Africa in much the same way as Gandhi tried to resist the British empire's colonialism in India. Richard Attenborough's film Cry Freedom is not about Biko or Apartheid as much as it is about Donald Woods, the white liberal newspaper editor who risked his life trying to tell Biko's story. The film has a jarring point of view switch after Biko dies in prison from tortuous behavior at the hands of South African ""police"". Woods, played by Kevin Kline, must choose whether to do the right thing and flee the country to publish books about Biko or allow his wife, played by Penelope Wilton, to pressure him into forgetting about the books. In that case, Biko dies in vain. What begins as a life-changing friendship between Biko and Woods degenerates into a standard by the numbers escape over the border yarn after Biko's death. Oscar-nominated Denzel Washington is good in only his fourth film as Biko, but something is wrong in a film that tries to depict the struggles of Apartheid by focusing more on the trials of a white family for more than half the film. Attenborough would have served his topic better by focusing on Biko's rise to prominence instead of beginning where Biko befriended Woods. Perhaps a black actor in a leading role in a 2 1/2 hour film wasn't exactly conducive to big box office, but the film was a tremendous box office flop anyway. Film politics aside, the film still entertains and sends a message or two, albeit, in PG-sanitized fashion. *** of 4 stars.",neg
"Every time this film is on the BBC somebody in the Radio Times says how it is a satire against the post war world of rationing and the welfare state. I do not think this is the point of the film at all. The film parodies the spivs(small time criminals who ran the blackmarket) and the housewives league who campaigned against government restrictions but were really a Tory front organisation.<br /><br />Yes of course the film sends up the political/social situation but in the end the people realise that they need all the controls to ensure a fair society,they want to be British and muddle through rather than foreign.<br /><br />But I don't think they go back to being exactly like they were before.",pos
If you liked watching Mel Gibson in Million Dollar Hotel then you might enjoy watching Burt Reynolds in yet another film so bad it could never be distributed. I can only attest to the DVD version so maybe the VHS version is better quality wise but the movies night and dark scenes have been so poorly done that everythings seems red. I first thought my DVD players was messed up. It wasn't. If you insist on watching it I recommend you adjust the color on your TV until it is black and white. If you don't you will never be able to get through the film. If you do it will simply remind you of a poor film students attempt to revist the style of Pulp Fiction.,neg
"The John Van Druten Broadway hit is brought to the screen with a maximum of star power in this romantic fantasy about a modern-day witch who beguiles a successful Manhattan publisher. James Stewart may get top billing, but it is Kim Novak who steals the show as one of the most alluring witches ever to cast a spell on the movie screen. The lead pairing is, in fact, one of the movie's few weaknesses: the gray-haired Stewart seems a bit old for the role, and while it is easy to see why he falls hard for Novak, it's a little harder to understand what she finds attractive about him, as they seem mismatched in temperment and outlook. (It is one of the story's amusing conceits that witches and warlocks are portrayed as Greenwich Village beatniks and bohemians.) Curiously, the Stewart-Novak pairing would generate a lot more heat in ""Vertigo"", released the same year as this film, but then ""Vertigo"" had a compelling suspense story, and the benefit of Alfred Hitchcock's direction.<br /><br />The film's comic moments are mostly provided by the stellar supporting cast, including a young Jack Lemmon (as Kim's warlock brother), Elsa Lanchester (their ditzy aunt), and Ernie Kovacs (!) as a befuddled writer. Hermione Gingold even shows up in a hilarious cameo as a sort of Grand Witch. There's lots to like in this movie--wit, romance, and a great cast--that is, if you can possibly take your eyes off the enchanting Miss Novak. I have seen the movie a half a dozen times, and I never can.",pos
